id,total_games,win,lose,kill,death,assist,cs,jungle_cs,gold,pick_rate,ban_rate,ward,kills_per_game,deaths_per_game,assists_per_game,wards_per_game,gold_per_game,cs_per_game,jg_cs_per_game,win_rate,region,rank,sumofallgames,name,role1,role2,role3,class_type,archetype_type
14,36107,16876,19231,145403,279735,183434,6858848,524572,431824939,0.1056,0.09513278089416972,39783,4.02700307419614,7.747389702827706,5.080289140609854,1.1018085135846234,11959.590633395186,189.95895532722187,14.528263217658626,46.7388595009278,na,all,3420598,Sion,Top,Mid,NA,Tank,Vanguard
15,9738,4978,4760,57065,56328,83568,1898239,125673,120316087,0.0285,0.0018832964222755455,17187,5.860032860957076,5.784349969192853,8.581638940234134,1.7649414664202094,12355.318032450195,194.93109468063258,12.905422057917438,51.11932635037996,na,all,3420598,Sivir,Bottom,NA,NA,Marksman,Marksman
16,36395,19414,16981,33602,191957,520298,693255,13788,269387865,0.1064,0.13491500546505888,157235,0.9232586893804094,5.274268443467509,14.295864816595687,4.320236296194532,7401.782250309108,19.048083527957136,0.37884324769885974,53.34249210056326,na,all,3420598,Soraka,Support,NA,NA,Controller,Enchanter
17,13868,6898,6970,76540,89997,76165,2237415,300703,164328933,0.0405,0.04740340745014851,20970,5.519180847995385,6.489544274588982,5.492140178828959,1.512114219786559,11849.504831266224,161.33653014133256,21.683227574271704,49.74040957600231,na,all,3420598,Teemo,Top,NA,NA,Marksman,Specialist
18,17090,8702,8388,133489,101884,98726,2945682,289512,217466360,0.05,0.008315212703944424,26195,7.810942071386776,5.961614979520188,5.776828554710357,1.5327677004095963,12724.772381509654,172.3629022820363,16.940433001755412,50.918665886483325,na,all,3420598,Tristana,Bottom,NA,NA,Marksman,Marksman
19,14456,7208,7248,103121,94872,104789,970992,1165339,162944555,0.0423,0.01426037215510927,29677,7.133439402324295,6.562811289429995,7.24882401770891,2.052919203099059,11271.759477033758,67.16878804648589,80.61282512451577,49.861649142224685,na,all,3420598,Warwick,Jungle,Top,NA,Fighter,Diver
20,13143,6543,6600,59856,76720,159429,474613,1353564,136240499,0.0384,0.022408654867624958,33387,4.554211367267747,5.83732785513201,12.130335539831089,2.5402876055695045,10366.01224986685,36.111466179715435,102.98744578863273,49.78315453092901,na,all,3420598,Nunu & Willump,Jungle,Mid,NA,Tank,Vanguard
21,46159,23217,22942,296904,284407,364823,7917608,479245,542145443,0.1349,0.014247508796814894,80802,6.432201737472649,6.161463636560584,7.903615762906475,1.7505145258779435,11745.173054008968,171.52901925951602,10.382482289477675,50.297883403019995,na,all,3420598,Miss Fortune,Bottom,NA,NA,Marksman,Marksman
22,30578,15673,14905,158157,188005,305385,4397222,296945,333491667,0.0894,0.007361578328911749,53636,5.172248021453332,6.148374648440055,9.987082215972269,1.7540715547125385,10906.261593302374,143.80345346327425,9.711066780037935,51.25580482699981,na,all,3420598,Ashe,Bottom,NA,NA,Marksman,Marksman
23,15548,7639,7909,94079,87642,59758,2877380,357638,195456047,0.0455,0.23688548043656446,17811,6.050874710573707,5.6368664780036015,3.8434525340879855,1.145549266786725,12571.137573964497,185.06431695394906,23.002186776434268,49.131721121687676,na,all,3420598,Tryndamere,Top,Mid,NA,Fighter,Skirmisher
24,27408,13533,13875,160816,172306,107303,4479768,554061,322338556,0.0801,0.1083234576242053,35363,5.867483946293053,6.286704611792177,3.9150248102743723,1.2902437244600116,11760.74708114419,163.44746059544659,20.21530210157618,49.376094570928196,na,all,3420598,Jax,Top,NA,NA,Fighter,Skirmisher
25,18931,9233,9698,59430,118079,240148,764293,146674,167991970,0.0553,0.1741862100097451,78009,3.139295335692779,6.237335587132217,12.685436585494692,4.120701494902541,8873.908932438857,40.372563520152134,7.747821034282394,48.77185568644023,na,all,3420598,Morgana,Support,NA,NA,Mage,Catcher
26,16883,8559,8324,41676,81836,216775,1101458,28232,145136732,0.0494,0.030381822542928684,66054,2.4685186282058877,4.847242788603921,12.839838891192324,3.9124563170052715,8596.61979506012,65.24065628146657,1.672214653793757,50.69596635669016,na,all,3420598,Zilean,Support,NA,NA,Controller,Specialist
27,11271,5880,5391,50740,66236,96944,1859477,152987,123914439,0.033,0.004896219855285856,13295,4.501818827078343,5.8766746517611566,8.60118889184633,1.1795759027592938,10994.094490284802,164.9788838612368,13.573507230946678,52.169284003194036,na,all,3420598,Singed,Top,Mid,NA,Tank,Specialist
28,13447,6829,6618,125922,71010,92806,318773,1711918,161553388,0.0393,0.08276710694687925,25203,9.364319178999033,5.280731761731241,6.90161374284227,1.8742470439503236,12014.084033613446,23.705882352941178,127.30854465680078,50.784561612255516,na,all,3420598,Evelynn,Jungle,NA,NA,Slayer,Assassin
29,32503,16535,15968,291211,224279,225175,4584928,589919,393603302,0.095,0.058945248317586185,41071,8.95951142971418,6.900255361043596,6.927822047195644,1.2636064363289543,12109.7530074147,141.06168661354337,18.149678491216196,50.87222717902963,na,all,3420598,Twitch,Bottom,NA,NA,Marksman,Marksman
30,19276,9341,9935,147781,142982,182306,1776647,2008690,249821188,0.0564,0.05792057380734461,30737,7.666580203361693,7.417617763021374,9.457667565885039,1.5945735629798714,12960.219340112057,92.168862834613,104.20678564017432,48.45922390537456,na,all,3420598,Karthus,Jungle,NA,NA,Mage,Battlemage
31,12159,6093,6066,69755,69382,75515,1959917,184095,136592605,0.0355,0.004750338971913262,17621,5.7369027058146225,5.706225840940867,6.210625873838309,1.449214573566905,11233.868327987499,161.1906406776873,15.140636565507032,50.111028867505546,na,all,3420598,Cho'Gath,Top,Mid,NA,Tank,Specialist
32,8511,4118,4393,37645,52689,90504,279189,826385,87202959,0.0249,0.006507049330442632,24337,4.423099518270473,6.190694395488192,10.633768064857243,2.8594759722711784,10245.912231230173,32.80331335918223,97.0961109152861,48.3844436611444,na,all,3420598,Amumu,Jungle,Support,NA,Tank,Vanguard
33,8125,4162,3963,39405,45186,94655,235584,861691,85434426,0.0238,0.021963703159427514,20240,4.849846153846154,5.561353846153846,11.649846153846154,2.491076923076923,10515.006276923077,28.994953846153845,106.05427692307693,51.224615384615376,na,all,3420598,Rammus,Jungle,NA,NA,Tank,Vanguard
34,14704,7652,7052,89110,78665,107045,2393065,187126,168072192,0.043,0.06488953094045526,30205,6.060255712731229,5.34990478781284,7.279991838955386,2.054202937976061,11430.372143634386,162.74925190424375,12.72619695321001,52.040261153427636,na,all,3420598,Anivia,Mid,Support,NA,Mage,Battlemage
35,23200,11931,11269,177618,132689,193790,731328,2347163,267907778,0.0678,0.16898097883176583,58518,7.655948275862069,5.719353448275862,8.35301724137931,2.5223275862068966,11547.749051724139,31.522758620689654,101.17081896551724,51.42672413793103,na,all,3420598,Shaco,Jungle,Support,NA,Slayer,Assassin
36,6976,3474,3502,31318,36678,44611,1151252,145355,78852251,0.0204,0.00678214751486937,9246,4.489392201834862,5.2577408256880735,6.394925458715596,1.325401376146789,11303.361668577982,165.0303899082569,20.836439220183486,49.799311926605505,na,all,3420598,Dr. Mundo,Top,NA,NA,Tank,Juggernaut
37,20639,10865,9774,40591,110742,294250,337864,15608,163204183,0.0603,0.006963110021030153,69770,1.966713503561219,5.365666941227773,14.256989195212947,3.3804932409515964,7907.5625272542275,16.37017297349678,0.7562381898347789,52.64305441155095,na,all,3420598,Sona,Support,NA,NA,Controller,Enchanter
38,12926,6385,6541,99829,73752,70556,2107209,151909,150478515,0.0378,0.07920223375572666,15810,7.723116199907164,5.705709422868637,5.458455825468049,1.2231161999071638,11641.537598638402,163.02096549589973,11.75220485842488,49.3965650626644,na,all,3420598,Kassadin,Mid,NA,NA,Slayer,Assassin
39,31765,15490,16275,220159,225790,143668,6406696,384887,399549490,0.0929,0.19104320341405767,40892,6.930867306784196,7.108137887612152,4.522839603337006,1.287328821029435,12578.293404690698,201.69041397764835,12.116700771289155,48.76436329293247,na,all,3420598,Irelia,Top,Mid,NA,Fighter,Diver
40,21490,11265,10225,21354,102188,314111,325775,7721,160603305,0.0628,0.02524324701017519,104434,0.9936714751046999,4.755141926477432,14.616612377850164,4.859655653792462,7473.3971614704515,15.159376454164727,0.35928338762214984,52.41973010702652,na,all,3420598,Janna,Support,NA,NA,Controller,Enchanter
41,29521,14374,15147,185060,187884,187241,5651893,324044,398569700,0.0863,0.09628375022839432,38613,6.2687578334067275,6.36441854950713,6.342637444531012,1.3079841468784932,13501.226245723383,191.45330442735678,10.97672843060872,48.69076250804512,na,all,3420598,Gangplank,Top,Mid,NA,Fighter,Specialist
42,8925,4222,4703,55337,54825,59864,1668906,122240,112898250,0.0261,0.006092209576010138,17835,6.200224089635855,6.142857142857143,6.7074509803921565,1.9983193277310924,12649.66386554622,186.99226890756302,13.696358543417366,47.30532212885154,na,all,3420598,Corki,Mid,NA,NA,Marksman,Marksman
43,35443,17169,18274,85643,195614,449474,1486724,48981,294831905,0.1036,0.03263201338412535,169973,2.416358660384279,5.519115199051999,12.681601444572976,4.795671923934204,8318.480518014841,41.94690065739356,1.3819654092486529,48.441159044098974,na,all,3420598,Karma,Support,NA,NA,Controller,Enchanter
44,3474,1751,1723,5900,19735,47801,134854,31927,27081759,0.0102,9.381400516121374e-4,12739,1.6983304548071387,5.68077144502015,13.759643062751872,3.6669545192861257,7795.555267702936,38.81807714450201,9.190270581462292,50.40299366724237,na,all,3420598,Taric,Support,NA,NA,Tank,Warden
45,37769,19255,18514,260999,219158,248696,6392410,328441,438548263,0.1104,0.14028161147971982,69907,6.910402711218195,5.802589425189971,6.584659376737536,1.8509094760253118,11611.32841748524,169.25017871799625,8.696047022690566,50.98096322380788,na,all,3420598,Veigar,Mid,Support,NA,Mage,Burst
48,17518,8802,8716,95840,98029,125388,1545383,1303727,200053282,0.0512,0.026084620180018312,37618,5.4709441717091,5.59590135860258,7.157666400274004,2.147391254709442,11419.869962324467,88.21686265555428,74.42213723027743,50.24546181070898,na,all,3420598,Trundle,Jungle,Top,NA,Fighter,Juggernaut
50,10029,5011,5018,56858,67489,107969,825286,39543,101429679,0.0293,0.004667897216700628,22957,5.669358859308007,6.729384784126035,10.765679529364842,2.2890617210090736,10113.638348788514,82.28995911855618,3.9428656895004486,49.965101206501146,na,all,3420598,Swain,Support,Bottom,NA,Mage,Battlemage
51,33529,16111,17418,217723,200380,229412,5981714,411809,402835659,0.098,0.05172048859509715,55928,6.493572728086134,5.976319007426407,6.842196307673954,1.6680485549822541,12014.544394404844,178.4041874198455,12.28217364072892,48.050940976468134,na,all,3420598,Caitlyn,Bottom,NA,NA,Marksman,Marksman
53,27136,14065,13071,59534,165761,362367,862556,17499,211285248,0.0793,0.2879829782186078,145273,2.193912146226415,6.10852741745283,13.353736733490566,5.353515625,7786.16037735849,31.78640919811321,0.6448629127358491,51.83151533018868,na,all,3420598,Blitzcrank,Support,NA,NA,Controller,Catcher
54,21031,10607,10424,88682,110113,167532,2972650,122456,209904919,0.0615,0.06473663355576367,31602,4.216727687699111,5.235747230279112,7.9659550187817985,1.5026389615329752,9980.738861680376,141.34610812609958,5.822642765441491,50.435072036517525,na,all,3420598,Malphite,Top,Mid,NA,Tank,Vanguard
55,27110,13472,13638,250756,175929,155902,4109944,168900,322302602,0.0793,0.06310972479909792,43277,9.249575802286978,6.4894503873109555,5.750719291774253,1.5963482109922538,11888.697971228328,151.60250829952048,6.230173367760973,49.693839911471784,na,all,3420598,Katarina,Mid,NA,NA,Slayer,Assassin
56,25901,13341,12560,189902,147794,212731,996935,3357734,309147870,0.0757,0.05896249719186015,65752,7.331840469479943,5.706111733137717,8.213235010231266,2.538589243658546,11935.750357129069,38.490212733099106,129.6372340836261,51.507663796764604,na,all,3420598,Nocturne,Jungle,NA,NA,Slayer,Assassin
57,6494,3276,3218,18469,42402,73625,333553,27630,55660915,0.019,9.38140061370256e-4,23037,2.844009855251001,6.529411764705882,11.337388358484755,3.5474283954419463,8571.129504157683,51.363258392362184,4.254696643055127,50.44656606097937,na,all,3420598,Maokai,Top,NA,NA,Tank,Vanguard
58,9388,4471,4917,52552,56458,48037,1684245,113136,110000386,0.0274,0.013936451987052073,11400,5.597784405624201,6.013847464848743,5.116851299531317,1.214316148274393,11717.126757562846,179.40402641670218,12.051129100979974,47.624627183638694,na,all,3420598,Renekton,Top,Mid,NA,Fighter,Diver
59,14919,7075,7844,84331,88828,187988,533339,1575520,164728040,0.0436,0.004520846923179285,47791,5.652590656210202,5.954018365842215,12.600576446142503,3.2033648367853074,11041.49339768081,35.74897781352637,105.60493330652189,47.42274951404249,na,all,3420598,Jarvan IV,Jungle,NA,NA,Tank,Diver
60,7379,3631,3748,56812,43801,55297,229979,735592,82229472,0.0216,0.012530557466079846,23656,7.69914622577585,5.9358991733297195,7.493833852825587,3.20585445182274,11143.714866513077,31.166689253286354,99.68722049058138,49.20720964900393,na,all,3420598,Elise,Jungle,NA,NA,Slayer,Diver
61,9891,4722,5169,47894,54366,88126,1676686,97079,107997011,0.0289,0.0013214063649120956,20508,4.842179759377212,5.496511980588414,8.909715903346477,2.073400060661207,10918.715094530382,169.5163279749267,9.814882216156102,47.74037003336367,na,all,3420598,Orianna,Mid,NA,NA,Mage,Burst
62,23618,11995,11623,158361,133065,149269,2588585,1264289,273229918,0.069,0.03684180381955973,42433,6.705097806757558,5.634050300618172,6.320137183504107,1.7966381573376238,11568.715301888391,109.60221017867728,53.53073926666102,50.78753493098485,na,all,3420598,Wukong,Top,NA,NA,Fighter,Diver
63,16694,8163,8531,93275,133976,146923,1211136,124280,170462144,0.0488,0.014722279497751692,49754,5.58733676770097,8.025398346711393,8.800946447825567,2.980352222355337,10210.982628489277,72.54917934587277,7.444590870971607,48.897807595543306,na,all,3420598,Brand,Support,NA,NA,Mage,Burst
64,36060,16576,19484,257345,215545,306149,1205149,4093384,405643651,0.1054,0.06442850009433258,181635,7.136577925679423,5.977398779811425,8.489988907376594,5.037021630615641,11249.130643372158,33.42066001109262,113.5159179145868,45.96783139212424,na,all,3420598,Lee Sin,Jungle,NA,NA,Fighter,Diver
67,44183,22567,21616,323299,275126,239891,7445428,609827,536570399,0.1292,0.15366903610380225,61303,7.317271348708779,6.2269651223321185,5.429486454066043,1.3874793472602585,12144.272661430867,168.51341013511984,13.802299526967385,51.07620578050381,na,all,3420598,Vayne,Bottom,NA,NA,Marksman,Marksman
68,9401,4912,4489,67056,54907,68860,1336783,230179,108834784,0.0275,0.003142432970549732,19168,7.1328582065737685,5.84054887777896,7.32475268588448,2.0389320285076056,11576.936921604085,142.19583023082652,24.484522923093287,52.24976066375917,na,all,3420598,Rumble,Top,Mid,NA,Mage,Battlemage
69,10787,5564,5223,73213,65950,64152,1910033,159335,127479156,0.0315,0.016902015367445407,23827,6.787151200519143,6.1138407342171135,5.94715861685362,2.2088625196996383,11817.850746268658,177.0680448688236,14.771020673032353,51.580606285343464,na,all,3420598,Cassiopeia,Mid,Top,Bottom,Mage,Battlemage
72,3337,1699,1638,14113,16781,31268,163444,338530,34678291,0.0098,0.0010273057576561644,7540,4.229247827389871,5.028768354809709,9.370092897812407,2.259514534012586,10392.056038357807,48.97932274498052,101.4474078513635,50.913994605933475,na,all,3420598,Skarner,Jungle,NA,NA,Fighter,Diver
74,5051,2541,2510,25767,33761,34715,717125,37535,55561429,0.0148,0.002721746297805103,11621,5.10136606612552,6.684022965749357,6.872896456147298,2.3007325282122353,11000.0849336765,141.97683627004554,7.431201742229262,50.306869926747176,na,all,3420598,Heimerdinger,Mid,NA,NA,Mage,Specialist
75,15959,7688,8271,68406,88196,94560,2323334,222566,172124625,0.0467,0.031783331227297436,19376,4.286358794410678,5.526411429287549,5.925183282160536,1.2141111598471082,10785.42671846607,145.58142740773232,13.94611191177392,48.17344445140673,na,all,3420598,Nasus,Top,NA,NA,Fighter,Juggernaut
76,15650,7773,7877,124537,85798,120806,544878,1887163,184257152,0.0458,0.017137061914344512,38140,7.957635782747603,5.482300319488818,7.719233226837061,2.4370607028753994,11773.619936102237,34.816485623003196,120.58549520766773,49.66773162939297,na,all,3420598,Nidalee,Jungle,NA,NA,Slayer,Specialist
77,8502,4272,4230,48510,42538,63925,385684,1135876,97912291,0.0249,0.009115657583610272,17600,5.705716302046577,5.003293342742884,7.518819101387908,2.07010115266996,11516.383321571395,45.36391437308868,133.60103505057634,50.2470007057163,na,all,3420598,Udyr,Jungle,NA,NA,Fighter,Juggernaut
78,10602,5264,5338,57313,61303,87969,825876,660964,110721048,0.031,0.014816122872968063,26246,5.405866817581589,5.782210903603094,8.297396717600453,2.475570647047727,10443.41143180532,77.8981324278438,62.34333144689681,49.65100924353896,na,all,3420598,Poppy,Jungle,Top,NA,Tank,Warden
79,12488,6039,6449,56680,66832,93627,1604280,293851,127818606,0.0365,0.0029930438985513994,23538,4.538757206918642,5.351697629724535,7.497357463164638,1.8848494554772581,10235.314381806535,128.4657270980141,23.53066944266496,48.35842408712364,na,all,3420598,Gragas,Top,Jungle,Support,Tank,Vanguard
80,14157,7058,7099,97180,97696,105480,1476640,170927,151690333,0.0414,0.005422443672958313,32549,6.864448682630501,6.9008970827152645,7.450731087094724,2.299145299145299,10714.864236773328,104.30458430458431,12.073673800946528,49.855195309740765,na,all,3420598,Pantheon,Support,Mid,NA,Fighter,Diver
81,54814,26112,28702,352042,316266,379683,9595816,655411,647875045,0.1602,0.03328686969601434,77601,6.422483307184296,5.769803334914438,6.926752289561061,1.415714963330536,11819.517732696027,175.06140766957347,11.95700003648703,47.63746488123472,na,all,3420598,Ezreal,Bottom,NA,NA,Marksman,Marksman
82,21164,10591,10573,131850,123474,98954,3184384,573287,243110079,0.0619,0.034911731489346766,25332,6.2299187299187295,5.834152334152334,4.675581175581176,1.196938196938197,11486.96271971272,150.46229446229447,27.08783783783784,50.04252504252504,na,all,3420598,Mordekaiser,Top,NA,NA,Fighter,Juggernaut
83,10412,5266,5146,39725,54563,36501,1993533,138704,125876328,0.0304,0.025721818191635177,13302,3.8153092585478294,5.240395697272378,3.505666538609297,1.277564348828275,12089.543603534383,191.46494429504418,13.321552055320783,50.576258163657315,na,all,3420598,Yorick,Top,NA,NA,Fighter,Juggernaut
84,30551,15041,15510,248379,174962,152678,4722963,130999,344091101,0.0893,0.14464225284393462,50411,8.129979378743739,5.726882917089457,4.997479624234886,1.6500605544826683,11262.842492880756,154.59274655494093,4.287879283820497,49.23243101698799,na,all,3420598,Akali,Mid,Mid,NA,Slayer,Assassin
85,7723,3860,3863,44646,44128,46114,1258040,43711,85205768,0.0226,0.005622116375569634,12877,5.7809141525314,5.713841771332384,5.9709957270490746,1.6673572445940696,11032.729250291337,162.89524796063705,5.659847209633562,49.98057749579179,na,all,3420598,Kennen,Top,Mid,NA,Mage,Specialist
86,30410,15569,14841,189125,160256,121644,5611813,511772,375898537,0.0889,0.032974351315242914,32404,6.219171325221966,5.269845445577113,4.000131535679053,1.0655705360078922,12361.017329825716,184.53840841828347,16.8290693850707,51.19697467938178,na,all,3420598,Garen,Top,Mid,NA,Fighter,Juggernaut
89,21437,10334,11103,39832,136000,277814,735032,10611,163115924,0.0627,0.07554643956745362,115331,1.858095815645846,6.3441712926249005,12.959555908009516,5.379997201100901,7609.083547138126,34.28800671735784,0.49498530577972666,48.20637216028362,na,all,3420598,Leona,Support,NA,NA,Tank,Vanguard
90,13558,6695,6863,62191,77752,101244,2522223,125390,156399221,0.0396,0.023879450130980272,26092,4.587033485764862,5.734769139991149,7.467473078625166,1.924472636082018,11535.56726655849,186.03208437822687,9.248414220386488,49.380439592860306,na,all,3420598,Malzahar,Mid,NA,NA,Mage,Battlemage
91,19030,9802,9228,167056,121162,120825,2086618,1322437,242925786,0.0556,0.02343566819258796,40840,8.778560168155543,6.366894377299001,6.34918549658434,2.146085128744088,12765.411770888071,109.64887020493957,69.49222280609564,51.50814503415659,na,all,3420598,Talon,Mid,Jungle,NA,Slayer,Assassin
92,25035,12792,12243,157513,144873,123439,4330971,374581,293416298,0.0732,0.04382567035982297,33359,6.291711603754743,5.7868184541641705,4.930657080087877,1.3324945076892352,11720.243578989415,172.99664469742362,14.96229279009387,51.0964649490713,na,all,3420598,Riven,Top,Mid,NA,Fighter,Skirmisher
96,7824,3924,3900,60151,52490,53838,1380543,116178,97309378,0.0229,0.0020584120000175688,9584,7.688011247443763,6.708844580777096,6.881134969325154,1.2249488752556237,12437.292689161553,176.44976993865032,14.848926380368098,50.15337423312884,na,all,3420598,Kog'Maw,Bottom,NA,NA,Marksman,Marksman
98,17264,8884,8380,67955,83868,179396,2284893,104471,168468203,0.0505,0.012025382812224213,27649,3.936225671918443,4.857970342910102,10.391334569045412,1.6015407784986098,9758.35281510658,132.35015060240963,6.05137859128823,51.45968489341983,na,all,3420598,Shen,Top,Support,NA,Tank,Warden
99,40832,19919,20913,195802,237915,424672,3480225,145962,408461786,0.1194,0.03518507578577515,134681,4.795307601880878,5.826680054858934,10.400470219435737,3.298417907523511,10003.472423589341,85.23278311128527,3.57469631661442,48.78281739811912,na,all,3420598,Lux,Support,Mid,NA,Mage,Artillery
101,21282,10497,10785,115073,117388,203501,2077541,96241,227901503,0.0622,0.024387548632225694,54400,5.407057607367729,5.51583497791561,9.56211822197162,2.556150737712621,10708.650643736491,97.61963161357015,4.52217836669486,49.32337186354666,na,all,3420598,Xerath,Support,NA,NA,Mage,Artillery
102,19924,10547,9377,128827,97647,150388,1182824,2593199,241588513,0.0582,0.018271366684862723,44652,6.4659204978919895,4.900973700060229,7.548082714314394,2.2411162417185304,12125.502559726963,59.366793816502714,130.15453724151777,52.936157398112826,na,all,3420598,Shyvana,Jungle,NA,NA,Fighter,Juggernaut
103,47983,24724,23259,300623,256253,367046,7888703,248065,532706085,0.1403,0.2004018016060407,113765,6.265198090990559,5.3404955921889,7.6495008648896485,2.3709438759560677,11101.97538711627,164.40620636475418,5.169851822520476,51.52658233124231,na,all,3420598,Ahri,Mid,NA,NA,Mage,Burst
104,55610,27861,27749,407100,320590,358565,4747415,6151537,700244407,0.1626,0.214742861447142,126783,7.320625786729005,5.764970329077504,6.447851105916202,2.2798597374572918,12592.059108074087,85.3698075885632,110.61925912605646,50.10070131271354,na,all,3420598,Graves,Jungle,Top,NA,Marksman,Specialist
105,20057,10582,9475,173146,115989,118355,3124884,155940,240338634,0.0586,0.07264987005594432,31821,8.632696814079873,5.7829685396619634,5.900932342822955,1.5865283940768808,11982.780774791843,155.8001695168769,7.7748417011517175,52.75963504013561,na,all,3420598,Fizz,Mid,NA,NA,Slayer,Assassin
106,35016,17935,17081,201888,192441,263836,2866624,2689276,390630277,0.1024,0.045920917789774106,76910,5.7655928718300204,5.495801919122687,7.534726981951108,2.196424491660955,11155.765278729723,81.86611834589901,76.80134795522046,51.2194425405529,na,all,3420598,Volibear,Jungle,Top,NA,Fighter,Juggernaut
107,28916,14732,14184,253208,190995,167344,1547852,3212017,367693292,0.0845,0.25466628833657556,55851,8.756674505464103,6.605166689721953,5.787245815465487,1.9314912159358142,12715.911329367824,53.52925715866648,111.08095863881589,50.94757227832341,na,all,3420598,Rengar,Top,Jungle,NA,Slayer,Assassin
110,7376,3461,3915,52526,47870,50208,1265160,74131,88474703,0.0216,9.15629376729435e-4,10866,7.121203904555315,6.489967462039045,6.806941431670282,1.4731561822125814,11994.943465292841,171.5238611713666,10.050298264642082,46.92245119305857,na,all,3420598,Varus,Bottom,NA,NA,Marksman,Artillery
111,45791,22971,22820,96178,296513,609202,1589094,39402,352673419,0.1339,0.18116686081498604,247006,2.100369068157498,6.475355419187177,13.30396802865192,5.394204101242602,7701.806446681662,34.7031949509729,0.8604747657836693,50.16487956148589,na,all,3420598,Nautilus,Support,NA,NA,Tank,Vanguard
